UserID,Tier,MonthsActive,HoursStreamed,Region,Price,TotalRevenue,Engagement_tier
10375,Standard,6,261.35522859637996,Latin America,14.99,89.94,Medium Engagement
10376,Standard,3,272.38388604860796,North America,14.99,44.97,Medium Engagement
10377,Basic,9,248.6489042306338,Europe,9.99,89.91,Medium Engagement
10378,Basic,12,303.02742697080885,North America,9.99,119.88,Medium Engagement
10379,Basic,10,406.35346909232624,Latin America,9.99,99.9,High Engagement
10380,Premium,6,174.40662284288453,Europe,19.99,119.94,Medium Engagement
10381,Standard,4,224.5180744264357,North America,14.99,59.96,Medium Engagement
10382,Premium,12,248.6489042306338,Asia,19.99,239.88,Medium Engagement
10383,Basic,7,308.98046589968624,Asia,9.99,69.93,Medium Engagement
10384,Standard,8,208.03402860328984,Asia,14.99,119.92,Medium Engagement
10385,Premium,9,37.52272823929451,North America,19.99,179.91,Low Engagement
10386,Standard,11,351.93921206230186,North America,14.99,164.89000000000001,High Engagement
10387,Premium,6,307.0379589688107,Latin America,19.99,119.94,Medium Engagement
10388,Standard,6,119.27893521350012,Europe,14.99,89.94,Low Engagement
10389,Basic,8,204.4323406165333,Europe,9.99,79.92,Medium Engagement
10390,Basic,12,367.61368221454944,Europe,9.99,119.88,High Engagement
10391,Standard,5,358.58473138433993,Europe,14.99,74.95,High Engagement
10392,Premium,3,320.3980017009209,North America,19.99,59.97,Medium Engagement
10393,Basic,12,236.79156745301032,North America,9.99,119.88,Medium Engagement
10394,Basic,3,256.22405641093826,Latin America,9.99,29.97,Medium Engagement
10395,Basic,6,240.1805646155405,Europe,9.99,59.94,Medium Engagement
10396,Standard,2,334.6179837451628,North America,14.99,29.98,Medium Engagement
10397,Standard,6,184.31181951286675,North America,14.99,89.94,Medium Engagement
10398,Premium,6,189.56502588368465,North America,19.99,119.94,Medium Engagement
10399,Premium,8,248.6489042306338,North America,19.99,159.92,Medium Engagement
10400,Premium,7,246.6728908366329,Europe,19.99,139.92999999999998,Medium Engagement
10401,Standard,8,353.38505165903564,Europe,14.99,119.92,High Engagement
10402,Standard,9,199.63658447645906,North America,14.99,134.91,Medium Engagement
10403,Premium,6,248.6489042306338,Asia,19.99,119.94,Medium Engagement
10404,Premium,3,180.81902613670349,Latin America,19.99,59.97,Medium Engagement
10405,Standard,10,250.55220110676754,Europe,14.99,149.9,Medium Engagement
10406,Premium,3,248.6489042306338,Europe,19.99,59.97,Medium Engagement
10407,Basic,11,213.42749342837777,Asia,9.99,109.89,Medium Engagement
10408,Standard,12,142.28096013039118,Europe,14.99,179.88,Low Engagement
10409,Premium,1,302.04424248934436,Asia,19.99,19.99,Medium Engagement
10410,Standard,11,303.74420048197385,Asia,14.99,164.89000000000001,Medium Engagement
10411,Basic,5,120.23029521367414,North America,9.99,49.95,Low Engagement
10412,Standard,4,350.041430912543,Europe,14.99,59.96,High Engagement
10413,Standard,9,437.30613448148904,Latin America,14.99,134.91,High Engagement
10414,Standard,9,253.45047900522556,Asia,14.99,134.91,Medium Engagement
10415,Standard,5,201.91643048315166,Latin America,14.99,74.95,Medium Engagement
10416,Basic,10,461.8247943252285,North America,9.99,99.9,High Engagement
10417,Standard,4,151.0773626273117,Europe,14.99,59.96,Medium Engagement
10418,Standard,7,251.50798501518238,North America,14.99,104.93,Medium Engagement
10419,Premium,6,263.4716704473943,North America,19.99,119.94,Medium Engagement
10420,Standard,4,350.8860715339311,Latin America,14.99,59.96,High Engagement
10421,Premium,10,276.9804231345091,Latin America,19.99,199.89999999999998,Medium Engagement
10422,Basic,2,212.60245781586616,Asia,9.99,19.98,Medium Engagement
10423,Basic,1,178.6611722209033,Europe,9.99,9.99,Medium Engagement
10424,Basic,4,224.36336348153984,North America,9.99,39.96,Medium Engagement
10425,Basic,4,174.48044792911418,Asia,9.99,39.96,Medium Engagement
10426,Premium,1,253.58689898385123,Asia,19.99,19.99,Medium Engagement
10427,Standard,6,207.68528651046353,North America,14.99,89.94,Medium Engagement
10428,Basic,4,137.9471655032687,North America,9.99,39.96,Low Engagement
10429,Standard,1,344.1359341281178,Asia,14.99,14.99,Medium Engagement
10430,Premium,1,212.67456074282205,North America,19.99,19.99,Medium Engagement
10431,Premium,1,154.88973962685156,North America,19.99,19.99,Medium Engagement
10432,Premium,8,237.3805649134344,Latin America,19.99,159.92,Medium Engagement
10433,Basic,10,255.1278674475744,Europe,9.99,99.9,Medium Engagement
10434,Standard,8,119.01499558157249,Asia,14.99,119.92,Low Engagement
10435,Standard,2,274.8735750344322,North America,14.99,29.98,Medium Engagement
10436,Standard,11,171.46318234823016,Asia,14.99,164.89000000000001,Medium Engagement
10437,Premium,7,378.32716068930904,Europe,19.99,139.92999999999998,High Engagement
10438,Basic,8,289.29703840575513,Asia,9.99,79.92,Medium Engagement
10439,Premium,8,220.00750074180127,Asia,19.99,159.92,Medium Engagement
10440,Premium,11,194.11241722619872,Asia,19.99,219.89,Medium Engagement
10441,Standard,10,242.1274219327282,Latin America,14.99,149.9,Medium Engagement
10442,Premium,11,295.9593056187467,Europe,19.99,219.89,Medium Engagement
10443,Standard,7,248.08794035611004,Europe,14.99,104.93,Medium Engagement
10444,Basic,5,233.71308946473576,Asia,9.99,49.95,Medium Engagement
10445,Standard,1,254.37777181134217,Asia,14.99,14.99,Medium Engagement
10446,Basic,12,204.7105801572284,Europe,9.99,119.88,Medium Engagement
10447,Standard,9,224.25955548677217,North America,14.99,134.91,Medium Engagement
10448,Premium,7,93.56556708212469,Latin America,19.99,139.92999999999998,Low Engagement
10449,Premium,2,323.02946731392757,Europe,19.99,39.98,Medium Engagement
10450,Basic,6,272.4098335241321,Asia,9.99,59.94,Medium Engagement
10451,Basic,2,191.99081169749275,North America,9.99,19.98,Medium Engagement
10452,Basic,1,392.4051236016429,North America,9.99,9.99,High Engagement
10453,Standard,7,256.526236029429,North America,14.99,104.93,Medium Engagement
10454,Standard,2,248.6489042306338,Latin America,14.99,29.98,Medium Engagement
10455,Basic,2,314.2553066102844,Latin America,9.99,19.98,Medium Engagement
10456,Premium,11,279.85361623819466,Europe,19.99,219.89,Medium Engagement
10457,Standard,5,279.59349891131643,Europe,14.99,74.95,Medium Engagement
10458,Standard,5,218.0683296511307,Europe,14.99,74.95,Medium Engagement
10459,Standard,7,283.7871792833526,Europe,14.99,104.93,Medium Engagement
10460,Basic,1,230.3681282334179,Asia,9.99,9.99,Medium Engagement
10461,Basic,8,291.6956088734382,Latin America,9.99,79.92,Medium Engagement
10462,Basic,3,107.12916594920208,North America,9.99,29.97,Low Engagement
10463,Basic,4,217.4594902765608,Asia,9.99,39.96,Medium Engagement
10464,Basic,9,379.1616323356146,Europe,9.99,89.91,High Engagement
10465,Premium,4,248.6489042306338,Europe,19.99,79.96,Medium Engagement
10466,Premium,10,204.712127688011,Asia,19.99,199.89999999999998,Medium Engagement
10467,Basic,12,216.40289961625186,North America,9.99,119.88,Medium Engagement
10468,Standard,5,158.88953980835174,Latin America,14.99,74.95,Medium Engagement
10469,Basic,7,84.3789417828811,Latin America,9.99,69.93,Low Engagement
10470,Premium,4,232.70602011072904,North America,19.99,79.96,Medium Engagement
10471,Premium,1,260.18945680612427,Latin America,19.99,19.99,Medium Engagement
10472,Standard,9,246.0621198596011,Europe,14.99,134.91,Medium Engagement
10473,Premium,4,239.1341078539085,Europe,19.99,79.96,Medium Engagement
10474,Basic,9,253.22806531377907,Europe,9.99,89.91,Medium Engagement
10475,Standard,6,326.7131103663073,Europe,14.99,89.94,Medium Engagement
10476,Basic,1,235.71653605530875,North America,9.99,9.99,Medium Engagement
10477,Basic,12,206.94380671845477,Latin America,9.99,119.88,Medium Engagement
10478,Standard,3,228.91558863339353,Latin America,14.99,44.97,Medium Engagement
10479,Basic,11,293.45100698175816,Asia,9.99,109.89,Medium Engagement
10480,Premium,2,355.9020158907437,North America,19.99,39.98,High Engagement
10481,Basic,9,202.8892195623116,Latin America,9.99,89.91,Medium Engagement
10482,Standard,12,257.42003402716625,Latin America,14.99,179.88,Medium Engagement
10483,Standard,1,275.37680814519695,Asia,14.99,14.99,Medium Engagement
10484,Standard,9,248.6489042306338,Europe,14.99,134.91,Medium Engagement
10485,Basic,9,251.53128754096886,Latin America,9.99,89.91,Medium Engagement
10486,Standard,8,140.07446069934286,Europe,14.99,119.92,Low Engagement
10487,Standard,8,117.32122721954508,Asia,14.99,119.92,Low Engagement
10488,Basic,11,277.5059805919193,Latin America,9.99,109.89,Medium Engagement
10489,Premium,12,221.2093944001913,Europe,19.99,239.88,Medium Engagement
10490,Basic,1,265.1710305715914,North America,9.99,9.99,Medium Engagement
10491,Standard,11,248.65787672437375,Europe,14.99,164.89000000000001,Medium Engagement
10492,Standard,8,176.7699963502152,Europe,14.99,119.92,Medium Engagement
10493,Basic,10,246.60592735267477,Europe,9.99,99.9,Medium Engagement
10494,Premium,3,157.51740212388586,Europe,19.99,59.97,Medium Engagement
10495,Standard,11,354.32292685010503,North America,14.99,164.89000000000001,High Engagement
10496,Standard,7,148.3022241355027,Asia,14.99,104.93,Low Engagement
10497,Standard,11,235.3161046773564,Europe,14.99,164.89000000000001,Medium Engagement
10498,Basic,1,171.82963089645637,Europe,9.99,9.99,Medium Engagement
10499,Standard,1,292.78158800205966,Latin America,14.99,14.99,Medium Engagement
10500,Premium,10,225.14264715388728,Latin America,19.99,199.89999999999998,Medium Engagement
10501,Standard,5,211.09999602840924,North America,14.99,74.95,Medium Engagement
10502,Standard,5,313.99011587886656,North America,14.99,74.95,Medium Engagement
10503,Premium,8,248.6489042306338,North America,19.99,159.92,Medium Engagement
10504,Standard,7,288.74833344519755,Latin America,14.99,104.93,Medium Engagement
10505,Basic,8,176.40055476119014,Europe,9.99,79.92,Medium Engagement
10506,Basic,6,144.638729205437,Latin America,9.99,59.94,Low Engagement
10507,Basic,6,258.04059715301,Asia,9.99,59.94,Medium Engagement
10508,Premium,2,226.08652333789516,North America,19.99,39.98,Medium Engagement
10509,Standard,6,296.9826004340458,North America,14.99,89.94,Medium Engagement
10510,Basic,5,244.00686605030876,North America,9.99,49.95,Medium Engagement
10511,Premium,3,265.38065044259724,Asia,19.99,59.97,Medium Engagement
10512,Standard,6,128.24631025440675,Europe,14.99,89.94,Low Engagement
10513,Premium,8,391.63277047106925,Europe,19.99,159.92,High Engagement
10514,Basic,9,237.6818511225976,Europe,9.99,89.91,Medium Engagement
10515,Basic,1,302.3190227754399,North America,9.99,9.99,Medium Engagement
10516,Basic,3,187.293124733528,Europe,9.99,29.97,Medium Engagement
10517,Premium,3,273.10074266630056,Latin America,19.99,59.97,Medium Engagement
10518,Premium,11,152.2866427356441,North America,19.99,219.89,Medium Engagement
10519,Basic,8,283.9050878694753,Asia,9.99,79.92,Medium Engagement
10520,Premium,1,223.30194367106253,Asia,19.99,19.99,Medium Engagement
10521,Basic,5,248.6489042306338,Europe,9.99,49.95,Medium Engagement
10522,Basic,3,302.3480522597573,North America,9.99,29.97,Medium Engagement
10523,Standard,2,157.55947665847899,Latin America,14.99,29.98,Medium Engagement
10524,Premium,8,198.66312020404024,Latin America,19.99,159.92,Medium Engagement
10525,Basic,3,284.2993210815074,North America,9.99,29.97,Medium Engagement
10526,Basic,7,407.366610591006,Europe,9.99,69.93,High Engagement
10527,Premium,12,239.64382490038886,Asia,19.99,239.88,Medium Engagement
10528,Standard,11,294.3352088442949,Asia,14.99,164.89000000000001,Medium Engagement
10529,Standard,1,241.977139760614,Latin America,14.99,14.99,Medium Engagement
10530,Basic,6,395.66841960672247,Latin America,9.99,59.94,High Engagement
10531,Premium,3,118.95837497760584,Latin America,19.99,59.97,Low Engagement
10532,Standard,8,257.09657835020187,Asia,14.99,119.92,Medium Engagement
10533,Premium,6,128.0841974828454,Latin America,19.99,119.94,Low Engagement
10534,Premium,12,248.6489042306338,Asia,19.99,239.88,Medium Engagement
10535,Basic,2,272.30965398383626,Asia,9.99,19.98,Medium Engagement
10536,Standard,6,260.46233471105944,Europe,14.99,89.94,Medium Engagement
10537,Basic,7,228.63722966933489,Europe,9.99,69.93,Medium Engagement
10538,Standard,5,242.03544324701852,Europe,14.99,74.95,Medium Engagement
10539,Standard,3,482.37245755534434,Latin America,14.99,44.97,High Engagement
10540,Standard,4,230.63686464764243,Asia,14.99,59.96,Medium Engagement
10541,Standard,4,288.2593270937556,Latin America,14.99,59.96,Medium Engagement
10542,Standard,6,201.29763852895894,Asia,14.99,89.94,Medium Engagement
10543,Premium,10,272.1424431280452,Europe,19.99,199.89999999999998,Medium Engagement
10544,Basic,1,232.13247437082867,Europe,9.99,9.99,Medium Engagement
10545,Premium,11,219.21111379527025,Latin America,19.99,219.89,Medium Engagement
10546,Standard,4,386.4173899150244,Asia,14.99,59.96,High Engagement
10547,Basic,10,338.28887223882543,Latin America,9.99,99.9,Medium Engagement
10548,Standard,4,260.2559985549423,North America,14.99,59.96,Medium Engagement
10549,Basic,10,77.18410480420249,Latin America,9.99,99.9,Low Engagement
10550,Premium,1,222.92430825605726,Europe,19.99,19.99,Medium Engagement
10551,Basic,9,452.72706733038126,Asia,9.99,89.91,High Engagement
10552,Basic,4,232.7003750020219,Asia,9.99,39.96,Medium Engagement
10553,Basic,7,332.74131790402436,Latin America,9.99,69.93,Medium Engagement
10554,Basic,12,358.14568014644505,Europe,9.99,119.88,High Engagement
10555,Basic,3,266.4222936891981,North America,9.99,29.97,Medium Engagement
10556,Standard,10,186.86337760988857,Latin America,14.99,149.9,Medium Engagement
10557,Basic,12,67.35157511628336,Asia,9.99,119.88,Low Engagement
10558,Basic,3,301.3122406456716,Europe,9.99,29.97,Medium Engagement
10559,Premium,8,188.8932997882339,Asia,19.99,159.92,Medium Engagement
10560,Basic,8,263.2112838915769,Asia,9.99,79.92,Medium Engagement
10561,Premium,11,156.26347453079768,Asia,19.99,219.89,Medium Engagement
10562,Standard,12,230.10718446473484,Asia,14.99,179.88,Medium Engagement
10563,Basic,1,248.6489042306338,North America,9.99,9.99,Medium Engagement
10564,Premium,10,270.14451857832233,Europe,19.99,199.89999999999998,Medium Engagement
10565,Premium,2,166.38833594856894,Latin America,19.99,39.98,Medium Engagement
10566,Standard,8,339.7683211571014,Europe,14.99,119.92,Medium Engagement
10567,Basic,1,205.23289114510214,Europe,9.99,9.99,Medium Engagement
10568,Basic,12,248.6489042306338,Europe,9.99,119.88,Medium Engagement
10569,Premium,8,241.8232435027402,Latin America,19.99,159.92,Medium Engagement
10570,Basic,8,252.5781481769845,Europe,9.99,79.92,Medium Engagement
10571,Premium,2,262.044207487882,Latin America,19.99,39.98,Medium Engagement
10572,Basic,4,352.1599302763809,Latin America,9.99,39.96,High Engagement
10573,Premium,6,232.26633724481056,North America,19.99,119.94,Medium Engagement
10574,Basic,12,241.02852817234213,Asia,9.99,119.88,Medium Engagement
10575,Standard,11,167.261171407518,Latin America,14.99,164.89000000000001,Medium Engagement
10576,Basic,9,248.6489042306338,Asia,9.99,89.91,Medium Engagement
10577,Basic,8,263.82317980585776,Europe,9.99,79.92,Medium Engagement
10578,Standard,12,218.49792045293782,Asia,14.99,179.88,Medium Engagement
10579,Basic,8,107.14939799009022,Asia,9.99,79.92,Low Engagement
10580,Standard,7,358.33091462913154,Asia,14.99,104.93,High Engagement
10581,Basic,9,157.9240026657957,Europe,9.99,89.91,Medium Engagement
10582,Premium,2,205.65414929727208,Europe,19.99,39.98,Medium Engagement
10583,Premium,3,276.8758383307002,Latin America,19.99,59.97,Medium Engagement
10584,Basic,10,160.25815535374852,Latin America,9.99,99.9,Medium Engagement
10585,Basic,8,137.98676663101423,North America,9.99,79.92,Low Engagement
10586,Basic,6,90.70393129745014,Europe,9.99,59.94,Low Engagement
10587,Premium,10,304.0747714679227,North America,19.99,199.89999999999998,Medium Engagement
10588,Basic,9,209.11103164552586,Europe,9.99,89.91,Medium Engagement
10589,Premium,10,469.54525693549976,Asia,19.99,199.89999999999998,High Engagement
10590,Standard,4,175.4233700776845,North America,14.99,59.96,Medium Engagement
10591,Premium,8,180.89117324283092,North America,19.99,159.92,Medium Engagement
10592,Premium,10,207.5955272285949,North America,19.99,199.89999999999998,Medium Engagement
10593,Standard,3,268.2350991353867,Europe,14.99,44.97,Medium Engagement
10594,Premium,3,214.73474959110166,Latin America,19.99,59.97,Medium Engagement
10595,Basic,8,295.9249160501884,North America,9.99,79.92,Medium Engagement
10596,Basic,5,176.60587075085093,Latin America,9.99,49.95,Medium Engagement
10597,Premium,3,146.3806211152314,Europe,19.99,59.97,Low Engagement
10598,Basic,10,115.13389454431695,North America,9.99,99.9,Low Engagement
10599,Premium,11,83.23193740471024,Europe,19.99,219.89,Low Engagement
10600,Basic,1,211.14482353937075,Latin America,9.99,9.99,Medium Engagement
10601,Basic,3,227.42647657050836,Latin America,9.99,29.97,Medium Engagement
